,Advertisement ID,path,new_path,Segment_num,text
16677,2235328,/kaggle/input/hack-chunk-4/4/2235328.wav,/kaggle/input/hack-chunk-4/4/2235328.wav,1, В обтовом центре метра каждую неделю скидки на товары известных брендов. Импортная минеральная истоловая вода со скидкой 40%. Седьмого по 11 мая 2020 года. Метра за качество отвечает. Озартимент акций и количества товаров ограничено в приложении. Мы участвуем в участливом качестве по обтовому цену. С красными ценниками и из действующих кат
13547,4147043,/kaggle/input/hack-chunk-13/13/4147043.avi,audio_files/4147043.mp3,1, Не все борщи приготовила я. Выбирайте бесплатную доставку для первых заказов. Яндекс.Еда.
16140,2103867,/kaggle/input/hack-chunk-3/3/2103867.wav,/kaggle/input/hack-chunk-3/3/2103867.wav,1," Таяк Константин Ивлев в метро летний фестиваль. 500 призов каждую неделю. С 32 мая по 26 июня 2019 года. В метро. Горячий сезон. Оптовых цен. Генеральный партнер Pepsi. Официальный партнер Tui. Госрегистрация РД0208-09-09. Подробности о организации мероприятия, правил"
474,4194174,/kaggle/input/hack-chunk-14/14/4194174.avi,audio_files/4194174.mp3,1," Ну что, поработаем? Поработаем. Поработаем! Поработаем! Мы каждый день ждем вас в гости в пятерочке. Для этого и... Работайте! Ждем в гости!"
5847,4050325,/kaggle/input/hack-chunk-11/11/4050325.avi,audio_files/4050325.mp3,1," Устали ждать чудес? Я тоже! Возьмите праздник в свои руки! Мечтайте серьезнее, мечтайте вместе с Пятерочкой! И получите шанс выиграть! Автомобиль! Мечтайте масштабнее! И выигрывайте новую квартиру! А также город других призов при покупке от 555 рублей! Пятерочка исполняет мечты!"
1966,4020182,/kaggle/input/hack-chunk-10-stranger/10/4020182.avi,audio_files/4020182.mp3,1," Если кто-то из ваших родных может потеряться, расскажите им, что в ближайшем магазине пятерочка им всегда помогут. Узнайте больше на сайте проекта lize.5ka.ru"
623,3746189,/kaggle/input/hack-chunk-7/7/3746189.avi,audio_files/3746189.mp3,1, В перекрестке зожна всё. В чеках от 1000 рублей зож-призы и шанс выиграть Relax Tour.
16862,4110464,/kaggle/input/hack-chunk-12-stranger/12/4110464.avi,audio_files/4110464.mp3,1," и рождения магнит. Покупай кофе черная карта, регистрируй чек и выигрывай супер кар. Супер кар. А ты чё же молчишь, что у нас кофе-то закончился?"
11599,2227395,/kaggle/input/hack-chunk-4/4/2227395.wav,/kaggle/input/hack-chunk-4/4/2227395.wav,1, Товом центре метро каждую неделю скидки на товары известных брендов. Молотый кофе со скидкой 40% С 19 по 22 марта 2020 года. Метро за качество отвечаем. Ассортимент акций и качество товаров ограничены. В предложении не участвуют авараскрасными ценниками. Скидки предоставляются на кассе. Скидки не суммируются.
1695,4080215,/kaggle/input/hack-chunk-11/11/4080215.avi,audio_files/4080215.mp3,1, В гости можно ходить хоть три раза в день. Ждём в гости на забытые покупки. В пятёрочка.
6660,4164883,/kaggle/input/hack-chunk-13/13/4164883.avi,audio_files/4164883.mp3,1," Не пришли в пятерочку, чтобы приветов улыбок стало больше. Кто-то явно заскучал. Передаем вкусные приветы. Выкупайте лейсы Pepsi в пятерочке. Собирайте стикеры и выигрывайте в призем. Ловите вкусные приветы в пятерочки. Ждем в гости каждый день."
8142,4045775,/kaggle/input/hack-chunk-11/11/4045775.avi,audio_files/4045775.mp3,1," То из ваших близких всегда приходит на помощь другим. Мама. А как? Она каждый день всем температуру мерит. Дочка. Она следит за порядком, заботится о безопасности людей. Сестра. Всегда первая спешит на помощь бабушкам и дедушкам. Мой муж всех поддерживает партнёров, сотрудников, фермеров. А где они работают? В пятёрочке. В пятёрочке. Там, где заботиться о людях. Спасибо нашим семьям за поддержку, пока мы заботимся о гостях пятёрочки."
5754,3857518,/kaggle/input/hack-chunk-8/8/3857518.avi,audio_files/3857518.mp3,1," Если кто-то из ваших родных может потеряться, расскажите им, что в ближайшем магазине Пятерочка им всегда помогут. Узнайте больше на сайте проекта lise.5ka.ru"
8476,2323813,/kaggle/input/hack-chunk-6/6/2323813.wav,/kaggle/input/hack-chunk-6/6/2323813.wav,1, Открываем весенний сезон в магазинах Сленафор Лимонградской области. Стабильный нескидцен. Геотекстиль. Удобрение в ассортименте. Пороники от 260 рублей. Семена в ассортименте от 35 рублей. Ждем вас каждый день. Ейти до 21 часа. Не переплачивайте. Приходите к нам.
3075,4221167,/kaggle/input/hack-chunk-14/14/4221167.avi,audio_files/4221167.mp3,1," Всё, не когда объяснять, гляньте черное, пятница. Валентия, все пятницы черные. С 18 на 0. Скидки до 50% от мотового акции. Вот это скидки. А если и кашбек на карту на 1?"
15256,3985617,/kaggle/input/hack-chunk-10-stranger/10/3985617.avi,audio_files/3985617.mp3,1," Какие люди! И пистилешки! Ну, с лентой в лет! Покупай лейс J7 и Pepsi в ленте, выигрывай супер-призы. Годовой шопин и... Классный велосипед!"
